datetime	tweet	hashtags	compound	sentiment_category
2024-10-26 17:18:49	heres truth behind stimuluscheck meets eye dont bamboozled election pennsylvania wisconsin michigan north carolina florida georgia nevada arizona defeat trump g	#stimuluscheck #Election2024 #Pennsylvania #Wisconsin #Michigan #NorthCarolina #Florida #Georgia #Nevada #Arizona #DefeatTrump #MAGA	0.1053	positive
2024-10-26 17:19:24	iphone drivers licenses coming many us states however paytoplay state pennsylvania never prominent waiting bribes apple joshshapiropa phillymayor pasenatecerd pahousegop	#Pennsylvania #Apple	-0.2411	negative
2024-10-26 17:21:16	pennsylvania wisconsin michigan north carolina florida georgia nevada arizona defeat trump g epection	#Pennsylvania #Wisconsin #Michigan #NorthCarolina #Florida #Georgia #Nevada #Arizona #defeatTrump #MAGA #Epection2024	-0.4588	negative
2024-10-26 17:22:35	wow brilliant timeless idea g h u texas oklahoma pennsylvania iowa ohio colorado mississippi georgia virginia west north carolina tennessee florida utah new york united states america	#MAGA #MAHA #USA #Texas #Oklahoma #Pennsylvania #Iowa #Ohio #Colorado #Mississippi #Georgia #Virginia #WestVirginia #NorthCarolina #Tennessee #Florida #Utah #NewYork #UnitedStates #NorthAmerica	0.886	positive
2024-10-26 17:25:28	fetterman pennsylvania trump senfetterman support	#fetterman #pennsylvania #Trump2024	0.4019	positive
2024-10-26 17:26:04	housegop senategop maga florida georgia north carolina pennsylvania texas	#maga #Florida #Georgia #NorthCarolina #Pennsylvania #texas	0.0	neutral
2024-10-26 17:27:39	breaking elonmusk realdonaldtrump democrats blue states average iq harris walz r n vs trump people g arizona cal forna oregon michigan new york pennsylvania wisconsin	#democrats #Blue #HarrisWalz2024 #Democrats #RINO #Trump2024 #WeThePeople #MAGA #Arizona #CalForna #Oregon #Michigan #NewYork #Pennsylvania #Wisconsin	0.0	neutral
2024-10-26 17:30:49	seen eyes harrisburg pennsylvania local volunteers supported busloads people arriving northeast effort going win commonwealth harriswins demjewishpa	#Harrisburg #Pennsylvania	0.7269	positive
2024-10-26 17:32:01	dont want conscience haley voter tells cnn trump said made vote democrat first time c n kamala harris donald fascist philadelphia pennsylvania presidentialelection	#CNN #KamalaHarris2024 #DonaldTrumpIsAFascist #Philadelphia #Pennsylvania #Presidentialelection	-0.5889	negative
2024-10-26 17:36:36	go please take poll consider following harris walz pennsylvania arizona michigan nevada georgia republicans trump veterans criminal trumpis fraud destroy g p	#HarrisWalz2024 #HarrisWalz #Pennsylvania #Arizona #Michigan #Nevada #Georgia #RepublicansAgainstTrump #VeteransAgainstTrump #TrumpIsACriminal #TrumpisAFraud #DestroyTheGOP	-0.8555	negative
2024-10-26 17:39:48	video major case voter fraud registration announced pennsylvania voterregistration voterfraud	#VoterFraudRegistration #Pennsylvania #Voterregistration #Voterfraud	-0.5859	negative
2024-10-26 17:40:30	pennsylvania county halts potentially fraudulent voter registration forms election v e p scottpresler	#Election2024 #VOTE #Pennsylvania #PA	-0.4939	negative
2024-10-26 17:40:31	pennsylvania come hike elonmusk im sure handle traffic lines crowds event tonight trying force go love appreciate commonsense much thanks speaking pa everything youre	#pennsylvania	0.9022	positive
2024-10-26 17:40:51	toddler terrorizer actor hired kamala shes ca jordan sierra bowen g h u texas oklahoma pennsylvania iowa ohio colorado mississippi georgia virginia north carolina tennessee florida utah new york united states america	#MAGA #MAHA #USA #Texas #Oklahoma #Pennsylvania #Iowa #Ohio #Colorado #Mississippi #Georgia #Virginia #NorthCarolina #Tennessee #Florida #Utah #NewYork #UnitedStates #NorthAmerica	0.4215	positive
2024-10-26 17:41:25	pennsylvania trump country	#Pennsylvania #TrumpCountry	0.0	neutral
2024-10-26 17:45:14	trump vote early r f k jr aapl nvda tsla amc amzn btc slv nevada pennsylvania wisconsin michigan virginia georgia north carolina	#Trump2024 #RFKJr #Nevada #Pennsylvania #Wisconsin #Michigan #Virginia #Georgia #NorthCarolina	0.0	neutral
2024-10-26 17:46:42	timrunshismouth left didnt get fetterman hoping took office right stroke pennsylvania voted trump votes cancelled massive fraudpagop	#Pennsylvania	-0.5158	negative
2024-10-26 17:47:19	rock island county illinoisvoting machine changing votes kamala g h u texas oklahoma pennsylvania iowa ohio colorado mississippi georgia virginia west north carolina tennessee florida utah new york united states america	#MAGA #MAHA #USA #Texas #Oklahoma #Pennsylvania #Iowa #Ohio #Colorado #Mississippi #Georgia #Virginia #WestVirginia #NorthCarolina #Tennessee #Florida #Utah #NewYork #UnitedStates #NorthAmerica	0.4215	positive
2024-10-26 17:49:38	entire indian community came legally voting trump g h u texas oklahoma pennsylvania iowa ohio colorado mississippi georgia virginia west north carolina tennessee florida utah new york united states america	#MAGA #MAHA #USA #Texas #Oklahoma #Pennsylvania #Iowa #Ohio #Colorado #Mississippi #Georgia #Virginia #WestVirginia #NorthCarolina #Tennessee #Florida #Utah #NewYork #UnitedStates #NorthAmerica	0.4939	positive
2024-10-26 17:52:31	v e vote early georgia northcarolina michigan wisconsin pennsylvania arizona trump	#VOTE #VoteEarly #Georgia #Northcarolina #Michigan #Wisconsin #Pennsylvania #Arizona #Trump2024	0.0	neutral
2024-10-26 17:53:26	austin maryland n j new jersey p pennsylvania	#Austin #Maryland #NJ #NewJersey #PA #Pennsylvania	0.0	neutral
2024-10-26 17:54:12	proven wrong true harris warns voters trump impose national abortion ban donald abortionlaw pennsylvania	#Abortion #DonaldTrump #Abortionlaw #Pennsylvania	-0.7579	negative
2024-10-26 17:54:33	dont stress hanging christmas lights year let us take care contact schedule installation make holiday season sparkle jtaroofing roofing christmaslightinstallation homerenovation newjersey pennsylvania	#jtaroofing #roofing #christmaslightinstallation #homerenovation #newjersey #pennsylvania	0.8759	positive
2024-10-26 17:57:48	dad uncles brothers grandpaswhere youyou promised protect women lives america republicans dem voice independent u texas georgia florida arizona pennsylvania michigan wisconsin ohio minnesota nevada nebraska montana	#America #Republicans #DemVoice1 #Independent #USA #Texas #Georgia #Florida #Arizona #Pennsylvania #Michigan #Wisconsin #Ohio #Minnesota #Nevada #Nebraska #Montana #USA	0.6249	positive
2024-10-26 18:00:17	philadelphia phillies star game blue reefblack fifty available homegame newdrop mlb philadelphiaphillies ringthebell pennsylvania allstargame	#newdrop #homegame #mlb #philadelphiaphillies #phillies #ringthebell #philadelphia #pennsylvania #1996 #allstargame #blue #reefblack #59fifty	0.0	neutral
2024-10-26 18:00:39	breaking elonmusk speak trump rally tomorrow madison square garden g h u texas oklahoma pennsylvania iowa ohio colorado mississippi georgia virginia west north carolina tennessee florida utah new york united states america	#MAGA #MAHA #USA #Texas #Oklahoma #Pennsylvania #Iowa #Ohio #Colorado #Mississippi #Georgia #Virginia #WestVirginia #NorthCarolina #Tennessee #Florida #Utah #NewYork #UnitedStates #NorthAmerica	0.4215	positive
2024-10-26 18:00:49	listos para nuestra house party latinos con kamala venezolanos pittsburgh pennsylvania	#HouseParty #LatinosConKamala #VenezolanosConKamala #Pittsburgh #Pennsylvania	0.4019	positive
2024-10-26 18:03:03	fetterman calls trumps support pennsylvania astonishing see intensity donald trump presidentialelection	#DonaldTrump #Pennsylvania #Presidentialelection	0.4019	positive
2024-10-26 18:03:08	wild billionaires bill gates worth plus billion would happy take away says rich america pay taxes pennsylvania michigan women republican farmer texas	#Pennsylvania #Michigan #Women #Republican #Farmer #Texas	0.8316	positive
2024-10-26 18:07:12	imagine da like philadelphia pittsburgh would actually see pennsylvania flip way citizens vote change jdshuttlesworth werent area long ago answer prayer keep taking authority ephesians	#Pennsylvania #AnswerToPrayer	0.4215	positive
2024-10-26 18:07:34	philadelphia enquider kamala harris phillys updates pennsylvania	#philadelphiaEnquider #KamalaHarris2024 #PhillysUpdates #Pennsylvania	0.0	neutral
2024-10-26 18:11:35	hi thisonmy first day podcasting discuss cheating pennsylvania p kamala harris biden authorizing u smilitary use lethal forceshoot amp killamericans soil rules patriotstrump	#Pennsylvania #PA #Kamala #Harris #DoD5249 #USmilitary #LethalForce #US #Patriots #Trump2024	-0.5574	negative
2024-10-26 18:12:35	kamala experiencing mental breakdown campaign implodes g h u texas oklahoma pennsylvania iowa ohio colorado mississippi georgia virginia west north carolina tennessee florida utah new york united states america	#MAGA #MAHA #USA #Texas #Oklahoma #Pennsylvania #Iowa #Ohio #Colorado #Mississippi #Georgia #Virginia #WestVirginia #NorthCarolina #Tennessee #Florida #Utah #NewYork #UnitedStates #NorthAmerica	0.4215	positive
2024-10-26 18:15:20	im excited state college pennsylvania many g patriots ready support president trump november th going red days	#StateCollege #Pennsylvania #MAGA #Trump #November5th	0.765	positive
2024-10-26 18:16:30	fraudulent voter registrations seized pennsylvania voterregistration	#Pennsylvania #Voterregistration	-0.4939	negative
2024-10-26 18:16:45	come p e n l v get vote early lock harris walz blue ballot	#PENNSYLVANIA #HarrisWalz2024 #VoteBlueUpAndDownTheBallot	0.0	neutral
2024-10-26 18:18:29	alaska arizona arkansas florida georgia idaho indiana iowa kansas kentucky louisiana texas mississippi missouri montana nebraska nevada north carolina south dakota ohio oklahoma pennsylvania tennessee	#Alaska #Arizona #Arkansas #Florida #Georgia #Idaho #Indiana #Iowa #Kansas #Kentucky #Louisiana #Texas #Mississippi #Missouri #Montana #Nebraska #Nevada #NorthCarolina #SouthCarolina #NorthDakota #Ohio #Oklahoma #Pennsylvania #SouthDakota #Tennessee	0.0	neutral
2024-10-26 18:19:18	sorry wisconsin dont take personally probably meant pennsylvania	#Wisconsin #Pennsylvania	-0.0772	negative
2024-10-26 18:21:42	vote blue undecidedvoters harris walz pennsylvania arizona michigan nevada georgia republicansagainst trump veterans trumpisacriminal trumpisafraud destroy g p project agenda voteblue screwthe messageto mybodymychoice	#VoteBlue #undecidedvoters #HarrisWalz2024 #Pennsylvania #Arizona #Michigan #Nevada #Georgia #RepublicansagainstTrump #VeteransAgainstTrump #Trumpisacriminal #trumpisafraud #DestroyTheGOP #Project2025 #Agenda47 #Voteblue2024 #ScrewtheGOP #MessagetoMAGA #Mybodymychoice	-0.5423	negative
2024-10-26 18:21:44	democrats brought us war europe unrest middle east donald trump return peace prosperity pennsylvania georgia nevada wisconsin michigan	#Pennsylvania #Georgia #Nevada #Wisconsin #Michigan	-0.1027	negative
2024-10-26 18:23:11	visited incredible kinzua viaduct pennsylvania mustsee admirers engineering feats absolutely jawdropping travel g p scifi	#Travel #Pennsylvania #GPT #scifi #KinzuaViaductPennsylvania #Engineering	0.4019	positive
2024-10-26 18:25:11	pennsylvania p l h fascism deportations pay attention vote blue stop criminal dictator harris walz obviously	#Pennsylvania #POLISH #Fascism #deportations #VoteBlueToStopACriminalDictator #HarrisWalzObviously	-0.7184	negative
2024-10-26 18:26:23	last election saw obvious issues claiming biden pennsylvania took short drive see overwhelming support trump state pull shit year little experiment	#election #Pennsylvania #Trump	-0.2263	negative
2024-10-26 18:27:10	breaking news unemployment rate inflation low g p growth worlds best stock markets joe biden cut deficit lets go vote kamala harris pennsylvania nevada georgia michigan north carolina texas florida wisconsin	#Unemployment #Inflation #GDP #Stock #JoeBiden #deficit #KamalaHarris #Pennsylvania #Nevada #Georgia #Michigan #NorthCarolina #Texas #Florida #Wisconsin	-0.25	negative
2024-10-26 18:27:33	rfk jr amp tulsi gabbard reclaim america tour live omaha nebraska vote early r u p trump f k aapl nvda tsla amc amzn btc slv nevada pennsylvania wisconsin michigan virginia georgia north carolina	#TRUMP2024 #Trump2024 #RFKJr #Nevada #Pennsylvania #Wisconsin #Michigan #Virginia #Georgia #NorthCarolina	0.0	neutral
2024-10-26 18:29:23	pennsylvania p election luzernecc	#Pennsylvania #PA #Election2024	0.0	neutral
2024-10-26 18:32:25	pennsylvania check ballots omg thank much alert	#Pennsylvania #CheckYourBallots	0.5719	positive
2024-10-26 18:33:15	arizona michigan georgia north carolina pennsylvania swing state polls voting ambassador	#Arizona #Michigan #Georgia #NorthCarolina #Pennsylvania #SwingStatePolls #VotingAmbassador	0.0	neutral
2024-10-26 18:34:56	get distracted eyes prize go county election board bank vote asap pennsylvania trump g america first	#BankYourVote #Pennsylvania #Trump2024 #Trump #MAGA #AmericaFirst	0.2263	positive
2024-10-26 18:36:48	atrupar michigan rally wisconsin pennsylvania georgia texas arizona	#MichiganRally #Michigan #Wisconsin #Pennsylvania #Georgia #Texas #Arizona	0.0	neutral
2024-10-26 18:37:20	philadelphia n q u r e newspaper organization real guts true integrity amp societys best interest heart news top g p l v presidential election kamala harris tim walz	#PhiladelphiaINQUIRER #PhiladelphiaINQUIRERNews #TopRATINGS #PENNSYLVANIA #2024PresidentialElection #KamalaHarrisAndTimWalz	0.9246	positive
2024-10-26 18:38:57	popbase rt kamala illegals murdering american girls beyonce pennsylvania	#Kamala #Pennsylvania	-0.6486	negative
2024-10-26 18:39:00	historic elk county courthouse ridgway beautiful old building pennsylvania	#Pennsylvania	0.5994	positive
2024-10-26 18:39:54	vanguard hiring senior investment analyst manager due diligence malvern pa k brynmawrcollege iupedu pitttweet pennstate templeuniv drexeluniv wharton penn carnegiemellon rutgersu unc investments pennsylvania	#hiring #investments #Pennsylvania	0.0	neutral
2024-10-26 18:41:15	toddler tetrorizer paid act kamalas rally dnc g h u texas oklahoma pennsylvania iowa ohio colorado mississippi georgia virginia west north carolina tennessee florida utah new york united states america	#MAGA #MAHA #USA #Texas #Oklahoma #Pennsylvania #Iowa #Ohio #Colorado #Mississippi #Georgia #Virginia #WestVirginia #NorthCarolina #Tennessee #Florida #Utah #NewYork #UnitedStates #NorthAmerica	0.4215	positive
2024-10-26 18:44:31	mattturck rt nato davos corrupt failed governments destroying farmers nbcs avoid truth across europe destroyed pennsylvania story wont see cnn	#nato #Pennsylvania	-0.875	negative
2024-10-26 18:46:00	trump repeats false claims rampant cheating election loves lying fools still believe old liar lol seniors saturday service pennsylvania georgia wisconsin nevada north carolina	#Seniors #SaturdayService #Pennsylvania #Georgia #Wisconsin #Nevada #NorthCarolina	-0.7906	negative
